video_id,timestamp
ZuZ7YbUydNs,"['0:00:05.964', '00:00:56.003']"
dPUnAJSLsrI,"['0:00:54.000', '00:01:41.960']"
aXm8Hrg3N7k,"['0:11:17.933', '00:11:41.832']"
cEzUH8ZLrHc,"['0:05:54.821', '00:06:16.821']"
Xa6R-pRRIzU,"['0:05:30.640', '00:06:18.599']"
Yi1nFjSxNuk,"['0:02:08.294', '00:02:19.434']"
WMcTYNLdUQY,"['0:00:05.972', '00:00:53.972']"
ZL__NsaB1tI,"['0:02:55.842', '00:03:36.911']"
bdv6kXqwz74,"['0:03:18.932', '00:03:43.791']"
a47dqygseGo,"['0:13:39.183', '00:13:55.482']"
cFEzCgKMHCg,"['0:00:15.582', '00:00:37.862']"
aXwsNWUlSGc,"['0:00:05.505', '00:00:21.504']"
T_Zf6QYNZS0,"['0:00:41.040', '00:01:29.000']"
Zue76z2gxaQ,"['0:05:06.000', '00:05:53.970']"
Yif4iu4QDNI,"['0:14:09.481', '00:14:25.790']"
cHpg85fjcQ0,"['0:00:01.501', '00:00:14.090']"
WNEHFwFYRFg,"['0:08:26.138', '00:08:36.137']"
b0QSd_dZZPs,"['0:00:52.085', '00:01:18.085']"
VnWPUNFIHtk,"['0:01:20.833', '00:01:36.802']"
ZM-aroE9zS0,"['0:04:37.533', '00:04:51.003']"
Y8xNycgx-vA,"['0:00:10.440', '00:00:50.399']"
dPhlHKc6pOE,"['0:00:10.944', '00:01:00.564']"
b0cngb25-Z8,"['0:02:30.416', '00:02:58.385']"
WzuMTtlDk58,"['0:03:15.695', '00:04:05.314']"
beZi0U8ClxI,"['0:03:04.840', '00:03:17.199']"
U7iF3VOXC0M,"['0:02:17.137', '00:02:47.137']"
VKQ54KA0K0M,"['0:01:22.960', '00:01:54.960']"
ctro7MnUAEk,"['0:01:41.701', '00:02:29.700']"
a4TOhjJn-m0,"['0:00:22.522', '00:00:58.421']"
X-Yqmj0zGoM,"['0:06:39.832', '00:07:04.351']"
VoecQ2DfXpI,"['0:01:35.562', '00:01:45.561']"
Zv0VGAb0T_I,"['0:09:22.133', '00:09:32.133']"
WNP3ANOLcD8,"['0:02:29.649', '00:02:39.649']"
U7pgN0gQkoQ,"['0:01:49.520', '00:02:01.640']"
UgOtv7M9oC8,"['0:02:00.320', '00:02:48.319']"
XaAeBD121MY,"['0:00:05.672', '00:00:17.672']"
X1A8GPO4kVs,"['0:01:10.870', '00:01:37.080']"
ZMEaQrQITYc,"['0:00:11.511', '00:00:23.510']"
_ZJE2SU5-HQ,"['0:01:39.799', '00:02:29.419']"
T_h8U_6H3Y0,"['0:00:32.799', '00:01:20.799']"
beqUW4uKMuk,"['0:04:43.666', '00:05:12.995']"
aY9dXtuv1P4,"['0:06:33.659', '00:07:02.449']"
cIFiPYoYduI,"['0:00:49.582', '00:01:17.581']"
ZMI7AOlFXLc,"['0:00:17.350', '00:00:32.380']"
VKQCbOk8608,"['0:01:50.233', '00:02:27.533']"
YAhwPu_QcJo,"['0:00:26.860', '00:00:36.859']"
Zvu1RE0tbb4,"['0:00:50.884', '00:01:07.054']"
b3oEE-YzWvk,"['0:02:48.835', '00:03:02.835']"
bflX8REhCFg,"['0:08:02.106', '00:08:16.105']"
dPtDYB8W7j4,"['0:02:02.033', '00:02:30.002']"
VKZfT0lk_So,"['0:03:34.814', '00:03:51.263']"
cvLWAR5pvvA,"['0:00:03.640', '00:00:25.000']"
VojS7iGjbxM,"['0:00:45.278', '00:01:30.557']"
_ZXip4DCsR8,"['0:03:21.033', '00:03:35.033']"
TaK1O04xc4I,"['0:06:21.681', '00:06:47.680']"
UglONl49ox8,"['0:04:44.384', '00:05:32.384']"
a4fUSDYBkbM,"['0:02:59.379', '00:03:19.968']"
YAzoG4OKR00,"['0:05:06.633', '00:05:28.632']"
WNy472owH8g,"['0:00:32.960', '00:01:20.920']"
cJ4NAFsIZVE,"['0:00:02.469', '00:00:22.469']"
VK_UVtfdu5s,"['0:00:04.971', '00:00:19.801']"
Uil_eYI_MXg,"['0:00:21.533', '00:00:41.533']"
ZvwuNuSdIXk,"['0:04:36.576', '00:05:14.576']"
bgjzD7MyBBY,"['0:00:22.806', '00:00:44.805']"
__F5dY2-N50,"['0:03:16.262', '00:03:30.431']"
YjKyMxMNito,"['0:00:11.244', '00:00:36.623']"
Uj_ItwSg8PQ,"['0:04:50.023', '00:05:02.023']"
VKluES_mt8U,"['0:19:49.960', '00:20:00.880']"
TaYzql4ABh0,"['0:01:11.071', '00:01:23.070']"
cw27aFsDLXw,"['0:00:35.744', '00:01:25.743']"
XaHlEKm5rNk,"['0:06:08.267', '00:06:57.606']"
__jUVnM8hLU,"['0:00:37.466', '00:01:25.436']"
dQ1nqfKg0A0,"['0:01:46.064', '00:02:36.063']"
cxM-0IAoReo,"['0:00:17.360', '00:00:28.240']"
Tal-MJOy_wc,"['0:00:09.843', '00:00:34.503']"
YBOvQteaAsE,"['0:02:20.265', '00:02:54.264']"
Yjq-3Ev2emY,"['0:00:07.273', '00:00:34.932']"
Zvz7J2KoFNE,"['0:05:56.200', '00:06:08.199']"
dRwzmoDZtZM,"['0:03:30.200', '00:03:48.069']"
b40eF4wmJP0,"['0:06:34.293', '00:07:12.293']"
WOoeKWfISWE,"['0:03:38.534', '00:03:56.323']"
aYCYqpvKaxw,"['0:02:55.008', '00:03:43.008']"
UkS7CniNjlY,"['0:01:55.248', '00:02:07.657']"
TazMB7aDPnw,"['0:00:03.480', '00:00:31.480']"
a5IG4ZQJAd4,"['0:03:32.280', '00:03:46.280']"
U8XaRxdTReM,"['0:00:21.000', '00:01:08.969']"
ZwQPmaQAP9Q,"['0:01:48.842', '00:01:58.841']"
a5QUKVCyitY,"['0:01:30.680', '00:01:52.000']"
bh0UKIO7Be4,"['0:05:20.250', '00:05:40.250']"
_aFW3WTEsWA,"['0:02:11.965', '00:02:31.965']"
ZMk6gTLzHYk,"['0:00:06.000', '00:00:53.969']"
a5ejIHDlmoI,"['0:05:38.433', '00:05:54.403']"
UkiI2vM2lfA,"['0:01:19.662', '00:01:33.142']"
XafL1uboI3A,"['0:02:42.829', '00:03:10.829']"
UkuMmgFOd14,"['0:02:28.866', '00:03:05.135']"
Ykx1G4fEEXc,"['0:00:02.469', '00:00:23.059']"
ZwaDf06jTOQ,"['0:02:18.805', '00:02:40.805']"
ZMlNUlhJhnk,"['0:03:46.025', '00:03:58.025']"
cJHK8e41BBo,"['0:00:11.878', '00:01:01.497']"
VL0HWyVa6SQ,"['0:00:27.911', '00:00:42.361']"
XaqsqtWiJMw,"['0:00:07.500', '00:00:55.469']"
X1Oy4gM9Pcg,"['0:02:29.849', '00:03:17.298']"
ZMrY-cjyoxw,"['0:00:10.600', '00:00:58.570']"
WPRRdIR3FX4,"['0:06:52.445', '00:07:31.064']"
VLKLC58nTJY,"['0:10:47.013', '00:11:36.633']"
TbFJnl9DJXs,"['0:08:47.580', '00:09:07.580']"
dSTXTTlgjy4,"['0:05:22.622', '00:05:38.622']"
WQ7YcPfpxnY,"['0:06:41.834', '00:06:54.213']"
b4O3vGnSI08,"['0:05:58.291', '00:06:12.290']"
aYqq79xS8rk,"['0:00:03.353', '00:00:29.353']"
cJjQq3ai8ak,"['0:00:31.960', '00:00:43.960']"
WR9tLu_nGxg,"['0:02:47.760', '00:03:35.719']"
Tcrr5xnQ0Y4,"['0:01:22.782', '00:01:48.061']"
ZO2cqS49EXg,"['0:01:24.184', '00:01:36.183']"
VqWHb2gXXJs,"['0:04:54.327', '00:05:04.326']"
TdIahGwvKB8,"['0:01:03.296', '00:01:19.745']"
YCHGt9f1ew4,"['0:03:21.501', '00:04:05.501']"
U9950NWWrbY,"['0:01:03.229', '00:01:52.848']"
aZAcPaxbAdI,"['0:00:02.520', '00:00:22.839']"
Ul8bxyDiOVU,"['0:01:32.225', '00:01:58.984']"
Xc-L5E2Wwc0,"['0:00:30.830', '00:01:18.829']"
_aurxyyjJyI,"['0:02:11.731', '00:02:45.941']"
VqhoYG93Q9A,"['0:00:11.803', '00:00:34.063']"
X2JdtWpFDQ4,"['0:10:04.937', '00:10:54.557']"
_bDWUjY9o8Y,"['0:00:13.720', '00:00:36.759']"
Xc-XU9RWAuU,"['0:03:45.892', '00:04:12.021']"
cxPz0AT3na8,"['0:08:05.151', '00:08:53.151']"
WRAO_yTDeA0,"['0:03:17.360', '00:03:45.360']"
VLO2W1iDxsE,"['0:01:56.000', '00:02:43.969']"
VrNrIjDD6Sk,"['0:06:07.333', '00:06:37.203']"
cKFbiVgUFpE,"['0:00:04.137', '00:00:24.827']"
Yl0Zb8zAsH4,"['0:00:46.733', '00:01:34.703']"
Zwku8oO-4kc,"['0:00:05.983', '00:00:55.503']"
aZUQq-WFaoA,"['0:05:42.541', '00:05:56.540']"
b4i0DYt2vnQ,"['0:02:46.366', '00:03:08.675']"
dSnj-D4Zi_k,"['0:02:58.411', '00:03:43.890']"
a6roH6RffnA,"['0:20:04.600', '00:20:36.599']"
WRSncTLMRZM,"['0:00:15.915', '00:01:03.914']"
aZ_gsbDu7xg,"['0:00:08.241', '00:00:35.310']"
Ylh54L9vxY4,"['0:02:15.960', '00:02:25.920']"
UAAzbrzcKv4,"['0:00:25.725', '00:00:57.725']"
cxZ8OLfvYhM,"['0:01:51.400', '00:02:03.400']"
b5lEOxzkl08,"['0:00:02.840', '00:00:13.480']"
cKJqetX4wUg,"['0:00:01.520', '00:00:13.519']"
ZOETUvaOxDA,"['0:03:12.433', '00:03:39.103']"
UlDW1vSy5aw,"['0:06:44.337', '00:07:23.927']"
_bLGKNfZ-ao,"['0:09:38.044', '00:10:16.043']"
bhXc4u8546I,"['0:00:40.073', '00:01:28.073']"
cxfGpB2xKCs,"['0:06:55.982', '00:07:20.741']"
Um00nX-qO2Q,"['0:05:10.810', '00:05:29.600']"
aZkMfxCGUmo,"['0:01:59.920', '00:02:21.960']"
Xc3yS9KtIq0,"['0:04:34.607', '00:05:24.226']"
WRnvnwwoP-k,"['0:03:14.450', '00:03:44.049']"
TdcICINKBiM,"['0:02:30.266', '00:02:56.265']"
YCuDPTFnqXw,"['0:04:58.231', '00:05:46.230']"
dT8Ls7dP1fE,"['0:02:00.186', '00:02:36.186']"
ZOIEDQ4gpi4,"['0:00:28.094', '00:00:38.094']"
YlpiV4suBNA,"['0:01:29.547', '00:02:19.546']"
a_xF75MiPTQ,"['0:02:24.866', '00:02:43.235']"
cyOkakmU6u8,"['0:02:33.753', '00:02:43.752']"
_bMCg0eLMFI,"['0:02:22.308', '00:02:34.307']"
b68gxBW1uYY,"['0:03:43.400', '00:03:59.099']"
cySdxpPOLh0,"['0:04:01.966', '00:04:16.936']"
cMSaniJXjFw,"['0:08:00.062', '00:08:16.672']"
ZwwlgAt6cpY,"['0:11:13.673', '00:11:53.673']"
Umk2VKyRsNs,"['0:01:04.040', '00:01:35.480']"
bhXzFLpZ_Dc,"['0:00:45.945', '00:00:57.015']"
WS9z3KZrK-M,"['0:01:31.524', '00:01:46.424']"
Tde91GvEHV8,"['0:03:50.280', '00:04:34.279']"
VLZMTRJSpMg,"['0:00:25.358', '00:00:45.358']"
cN9kHlJrX5w,"['0:04:16.080', '00:04:26.959']"
Xf4GqsMKcW4,"['0:01:47.874', '00:02:00.463']"
UAHkJovz-_w,"['0:07:21.274', '00:07:43.274']"
YDtPLqGxAt0,"['0:01:17.080', '00:01:38.200']"
dT_3JI1vdcU,"['0:05:45.762', '00:06:06.062']"
X3J1cd4QiL4,"['0:13:12.525', '00:13:52.524']"
Zy5m-HFHoc8,"['0:12:19.105', '00:12:29.105']"
b6kLXIABDuE,"['0:02:00.920', '00:02:12.920']"
dTcS7-nf220,"['0:00:05.500', '00:00:49.469']"
cyaw_xOREpw,"['0:00:57.666', '00:01:41.036']"
ZOJV3N9vSxQ,"['0:04:00.006', '00:04:40.005']"
XfGz22ZjeGk,"['0:01:33.943', '00:01:58.733']"
b8SXTuOEwms,"['0:12:38.440', '00:12:49.960']"
WSauiwb-srw,"['0:01:03.830', '00:01:16.209']"
aaIEOyTsAXg,"['0:00:25.125', '00:01:14.745']"
VrXyW_TuQ58,"['0:05:07.520', '00:05:55.479']"
dUZea7FEjeo,"['0:00:14.100', '00:00:46.000']"
TdqRdo42Q9A,"['0:00:29.529', '00:00:50.498']"
bhom6iUHFrY,"['0:02:12.280', '00:02:32.280']"
a9CJ3GLoixQ,"['0:07:11.092', '00:07:55.091']"
b8t910w1vTs,"['0:05:18.100', '00:05:42.070']"
cyfrCqp1bd8,"['0:05:32.332', '00:05:52.331']"
WTDlijsChOA,"['0:03:16.796', '00:03:35.385']"
cNRp9FFakzg,"['0:05:54.020', '00:06:10.019']"
UAYgZspa2jk,"['0:03:51.666', '00:04:05.665']"
YmYNfd5KgZk,"['0:00:46.980', '00:01:34.979']"
dVjxpgjz3fw,"['0:02:33.887', '00:02:50.097']"
_bzaSqKKdZk,"['0:00:12.866', '00:00:47.195']"
VLsWZvzKk9c,"['0:00:35.520', '00:00:57.520']"
X4BY4dYf5CE,"['0:14:52.133', '00:15:12.133']"
TemIxZ_DtJ0,"['0:00:06.000', '00:00:53.960']"
XfMzFuiQQYA,"['0:01:00.600', '00:01:38.840']"
b8wqlf8bZaI,"['0:00:01.700', '00:00:15.469']"
ZyR5eqgulXQ,"['0:02:45.800', '00:02:59.800']"
YDvHFMs08Xs,"['0:00:10.944', '00:00:58.944']"
_c5HWE3V70Q,"['0:00:06.000', '00:00:53.969']"
TevQdggoEdE,"['0:00:25.333', '00:01:13.302']"
VtD6Mi3RTfg,"['0:09:52.808', '00:10:18.807']"
bA8JnoFihDk,"['0:09:18.320', '00:09:30.320']"
UnBqgruea9I,"['0:00:52.419', '00:01:40.418']"
UAgWr8hZQ6Y,"['0:01:26.669', '00:01:38.668']"
cyrz0txhlRg,"['0:12:58.200', '00:13:08.200']"
YEGCariw8HQ,"['0:00:01.334', '00:00:12.503']"
XgjP34YRjw0,"['0:02:18.872', '00:03:08.492']"
a9DZKG-dm78,"['0:04:52.640', '00:05:08.639']"
VLuHD1fJ3Y8,"['0:05:22.038', '00:05:32.898']"
ZOM9lp5TYyE,"['0:01:04.564', '00:01:40.563']"
aag_G47mAic,"['0:05:16.866', '00:05:43.336']"
d-ixwLLCGvg,"['0:04:15.760', '00:04:29.120']"
bAUrAv5ktwk,"['0:03:56.880', '00:04:27.800']"
WTFCCKIQF6s,"['0:01:32.759', '00:01:52.759']"
YFKAiiOALIs,"['0:00:24.124', '00:00:42.054']"
ZyfYKz8kW90,"['0:00:12.000', '00:00:54.000']"
aaikmztrK_w,"['0:00:30.463', '00:00:46.942']"
UnH9pYuPamM,"['0:05:31.833', '00:05:46.902']"
bBcVKYniVlg,"['0:09:27.880', '00:09:59.840']"
Zz_sLdIzJfM,"['0:04:46.753', '00:04:58.442']"
a9PzWvZ5v0k,"['0:00:03.200', '00:00:27.199']"
YFskKR6VZz0,"['0:05:30.533', '00:05:42.533']"
X5hitFYKOH4,"['0:01:44.237', '00:02:12.236']"
bCCS0KNqfPI,"['0:01:10.370', '00:01:48.820']"
XhTrLWgpX00,"['0:01:28.955', '00:01:48.954']"
d-ljOFEbc80,"['0:10:57.000', '00:11:09.000']"
UBRMlfX1kqk,"['0:00:38.880', '00:01:12.879']"
abFq3wvB8Ig,"['0:00:48.720', '00:01:00.000']"
YmaeLNl2pzQ,"['0:03:41.100', '00:04:07.099']"
dW5Ecthgnsw,"['0:05:45.178', '00:06:13.177']"
bCaMRU9kAio,"['0:06:27.880', '00:06:55.199']"
VuegUa6CpMs,"['0:02:07.240', '00:02:31.240']"
TfN5R7YBVWw,"['0:00:03.628', '00:00:33.628']"
cNXnh1kSO84,"['0:00:05.972', '00:00:53.972']"
VMpwyTJReQM,"['0:03:50.200', '00:04:38.169']"
ZQONE3RPEU4,"['0:00:01.600', '00:00:13.599']"
biU4axACvX0,"['0:01:11.066', '00:01:59.036']"
Unih8m_nwJM,"['0:10:09.275', '00:10:35.105']"
ZQjbpeX3sEc,"['0:03:46.993', '00:03:58.272']"
acQP1bHwpVk,"['0:01:53.513', '00:02:20.753']"
UB_Euq9CFpk,"['0:03:30.476', '00:04:14.376']"
TfeyJpJzuKY,"['0:00:11.400', '00:00:23.320']"
_c5VEMabdTo,"['0:00:04.671', '00:00:42.670']"
YmhBbUasoeQ,"['0:00:45.912', '00:01:04.152']"
UoVkzxDboDY,"['0:04:36.075', '00:04:48.454']"
WUKbYZXEdto,"['0:00:35.802', '00:01:23.801']"
ZzuhW9zl-oc,"['0:00:05.972', '00:00:53.972']"
Vv0xmcXdnH0,"['0:00:18.051', '00:01:07.670']"
YFyOsvnr9ig,"['0:02:43.580', '00:03:33.619']"
XhcY_wFigyE,"['0:01:45.880', '00:02:33.840']"
Upa2Rk_Y1Z0,"['0:00:28.361', '00:00:48.361']"
dW5e61XSMHk,"['0:01:17.343', '00:01:39.033']"
bkPh95RgtlY,"['0:00:11.444', '00:00:23.444']"
YnbYIcswiRo,"['0:00:48.048', '00:01:36.048']"
d02CjdeaNNI,"['0:03:20.500', '00:04:08.469']"
X5xyDQG2oDk,"['0:00:12.579', '00:01:00.579']"
WUVttpkx0qU,"['0:04:36.234', '00:04:46.233']"
cNboQxBChfc,"['0:02:06.680', '00:02:27.560']"
_0nkl9RQlpk,"['0:00:15.648', '00:01:05.268']"
TfhF8euiLuc,"['0:02:23.160', '00:02:59.159']"
bEC80fC5IqY,"['0:02:09.262', '00:02:58.882']"
YGpZPlLz-PM,"['0:00:01.600', '00:00:14.400']"
acUXc22tGxY,"['0:06:10.370', '00:06:46.370']"
_0qPvp4jgOw,"['0:03:08.000', '00:03:18.879']"
dXGhzY2p2ug,"['0:04:19.960', '00:04:31.919']"
ae6wibhMmI8,"['0:12:30.149', '00:12:48.119']"
WUXHViLH-W8,"['0:01:35.400', '00:01:59.400']"
VN-tovT4PDc,"['0:01:12.760', '00:02:00.719']"
Vv67zwAmTq0,"['0:04:16.923', '00:04:36.923']"
ThPoJpzoQiA,"['0:01:35.533', '00:01:59.533']"
X6yCH-xRS6w,"['0:16:05.597', '00:16:35.567']"
YnxX5tZlfy4,"['0:07:58.478', '00:08:35.447']"
bksXWVOIeZ0,"['0:05:08.975', '00:05:32.975']"
d02bZ1xpEd0,"['0:05:30.863', '00:05:48.862']"
VN0ynyO9rEc,"['0:01:04.966', '00:01:46.536']"
aeCc6YhfrJc,"['0:07:08.861', '00:07:22.651']"
X75S5_iiD-Q,"['0:07:08.633', '00:07:34.602']"
_0wvJX3HHnM,"['0:01:14.657', '00:02:04.697']"
UBqjNzFFUI0,"['0:00:20.453', '00:00:51.073']"
YH_Fp_G1Sow,"['0:13:21.400', '00:13:32.500']"
Xhs5ODIGX3g,"['0:00:49.549', '00:01:29.549']"
aemhBiIqlwA,"['0:25:47.045', '00:26:36.664']"
bEl6t2WZSAc,"['0:00:06.000', '00:00:53.960']"
VN8fk_iIsNY,"['0:04:50.189', '00:05:02.189']"
X82o_Dpz97c,"['0:03:29.875', '00:03:41.835']"
aAc-zGn1uUE,"['0:01:36.000', '00:02:23.960']"
_cPHn5jqbEM,"['0:01:25.135', '00:02:05.135']"
ZRgeh7cN9PQ,"['0:05:05.930', '00:05:55.970']"
cQDbCKpgh0c,"['0:04:31.537', '00:04:41.536']"
WUXderrFtTs,"['0:03:40.200', '00:04:04.159']"
dXizhhoW6jg,"['0:08:49.820', '00:08:59.820']"
YHfGr808CnM,"['0:08:57.160', '00:09:07.159']"
aC-C3dhyMJI,"['0:05:41.240', '00:06:30.860']"
UpfCiAQRXUc,"['0:04:35.508', '00:04:59.507']"
Yovek7q8HwA,"['0:01:26.686', '00:01:48.686']"
bEvRaYQ0izg,"['0:00:06.000', '00:00:53.960']"
afDBmVn4hWs,"['0:04:05.300', '00:04:36.069']"
Vx0wI0xMDTo,"['0:05:18.166', '00:05:34.165']"
X8KPfEZWn-0,"['0:00:17.766', '00:00:39.765']"
_dAzn4_s0F0,"['0:00:19.160', '00:00:43.159']"
XieO76cuMr0,"['0:03:06.519', '00:03:36.039']"
_1hW0uNlDBk,"['0:00:22.520', '00:00:42.519']"
d082RVFdLi4,"['0:00:27.894', '00:00:53.613']"
Vy-Kh2EGoxY,"['0:04:35.308', '00:04:45.827']"
cRQLGYzUYDw,"['0:01:16.943', '00:01:36.942']"
WVzK0PJThrg,"['0:05:07.640', '00:05:18.430']"
ZSHKIJqeL_E,"['0:00:07.320', '00:00:33.960']"
bEvVCzEHNLQ,"['0:00:58.400', '00:01:32.400']"
UCFVyreV98Y,"['0:00:07.666', '00:00:29.666']"
Upil6r6Um7s,"['0:11:55.366', '00:12:05.365']"
YIgC0V2aZVU,"['0:01:32.280', '00:01:44.280']"
TiESTr84-UE,"['0:00:05.972', '00:00:53.972']"
blrmNdaokT8,"['0:00:05.972', '00:00:55.591']"
aCVt_IlttSE,"['0:08:09.916', '00:08:31.915']"
cTyQ_DysdeA,"['0:00:13.500', '00:00:37.469']"
XlVK-yGqTnU,"['0:00:20.687', '00:00:31.307']"
X8PAvYlMDvw,"['0:00:46.212', '00:01:36.252']"
VyiRxJaPnm8,"['0:00:14.533', '00:00:27.603']"
WW4uLMuci6M,"['0:04:43.966', '00:05:29.495']"
cUA05315EXY,"['0:00:05.972', '00:00:55.591']"
XltreLgDxtg,"['0:00:46.254', '00:01:01.774']"
YpQDwcOp5Ak,"['0:05:37.170', '00:05:49.170']"
d1ufFlXIWjA,"['0:05:31.039', '00:05:41.428']"
_dRTyjhKHfU,"['0:01:18.144', '00:01:47.384']"
Xmatr8PxZSA,"['0:03:11.400', '00:03:33.830']"
VzO6bwXQZQE,"['0:05:03.369', '00:05:36.539']"
UpjDx5zjRjM,"['0:02:18.346', '00:02:28.346']"
YqoO4dI2FtE,"['0:00:46.479', '00:00:57.408']"
X9UpqpAWCpI,"['0:04:06.496', '00:04:20.105']"
WWR8etmo9z0,"['0:02:03.100', '00:02:36.729']"
Ti_QsFnYueY,"['0:00:31.823', '00:01:04.953']"
ZSl2yu8HJr0,"['0:06:02.662', '00:06:22.661']"
bF68pvD9_bw,"['0:00:38.788', '00:00:54.787']"
UCOYgwDMMmw,"['0:03:14.093', '00:03:30.092']"
_ecQlPXXu_0,"['0:02:38.160', '00:02:48.159']"
YqvOHgBhnBU,"['0:11:33.359', '00:11:45.359']"
cVQB2Rau5eg,"['0:03:55.501', '00:04:17.161']"
_300nWsYuaY,"['0:06:06.766', '00:06:56.386']"
dY6-bARoAaU,"['0:04:06.396', '00:04:54.395']"
UCejgpCtAAs,"['0:06:27.880', '00:07:15.839']"
d26msMi7KXw,"['0:01:22.415', '00:02:12.034']"
Upu6vi-VmOE,"['0:04:02.542', '00:04:33.201']"
W-0GWbOFT3w,"['0:02:28.120', '00:02:50.560']"
aDRXOTMeT4M,"['0:02:42.662', '00:03:16.662']"
cVVsVaxEZVU,"['0:04:59.299', '00:05:48.918']"
dYH_fTLW7Hc,"['0:11:32.591', '00:11:42.591']"
bFb5CA7PUco,"['0:01:08.635', '00:01:34.564']"
WY0pb5F-wYg,"['0:00:28.161', '00:00:52.850']"
ZT17KCDwPao,"['0:02:05.066', '00:02:29.036']"
_3MXHpca8tQ,"['0:00:06.000', '00:00:53.969']"
afZVg9-7g4Y,"['0:01:44.800', '00:02:08.800']"
dYLQSNGrINs,"['0:00:03.770', '00:00:34.980']"
VNb8A_liLes,"['0:00:03.470', '00:00:31.469']"
aE7uAO06CE0,"['0:03:25.166', '00:03:35.936']"
cVnihSp691I,"['0:02:02.655', '00:02:14.655']"
WYBJAA8plgQ,"['0:00:08.908', '00:00:36.938']"
W-1GbdnWbPA,"['0:05:17.984', '00:05:31.113']"
YJdpUu0sODk,"['0:07:14.467', '00:07:50.466']"
ZTFtBuXTYKQ,"['0:00:51.684', '00:01:07.683']"
bGPPCmlNdFU,"['0:01:32.459', '00:01:44.079']"
TiqGCi8iZJY,"['0:09:24.400', '00:10:04.799']"
dYODPCskmfQ,"['0:03:22.035', '00:03:38.034']"
UDPJBU3rVRw,"['0:02:38.760', '00:03:26.719']"
ag7vfuRNLTc,"['0:00:01.403', '00:00:13.123']"
bGpLMQU_s6M,"['0:01:40.934', '00:02:04.933']"
d3kRoLNnEhE,"['0:01:22.582', '00:02:12.201']"
Tiwcc2opa04,"['0:01:20.513', '00:01:32.683']"
Xn75qfFnIxk,"['0:01:25.366', '00:02:13.336']"
UDUmyAYxngg,"['0:00:14.848', '00:00:40.228']"
_ejr02pbGUw,"['0:03:13.760', '00:03:33.759']"
bm5QjjBlX_Q,"['0:04:45.720', '00:05:15.720']"
VP11-BNY_rs,"['0:00:09.609', '00:00:25.609']"
_4-lJ7UF30Y,"['0:02:58.400', '00:03:18.370']"
XnFaEJDAKOA,"['0:03:10.557', '00:03:21.176']"
XnZTxrmcZUE,"['0:04:35.642', '00:05:01.851']"
YJn5CBJ6yD4,"['0:00:22.856', '00:00:47.516']"
d3lQK4TLquM,"['0:00:16.883', '00:00:33.332']"
cW0O92679fA,"['0:01:46.280', '00:02:20.199']"
TjXF-J0JBhU,"['0:05:49.360', '00:06:03.360']"
bHouTBcVYYM,"['0:04:16.889', '00:04:39.679']"
aECE0asN5ZM,"['0:05:27.640', '00:05:47.759']"
WZ4H-jpsinc,"['0:06:24.600', '00:07:12.570']"
VPgy8KyO18g,"['0:00:12.879', '00:00:40.878']"
agdG-Az0b0g,"['0:07:40.676', '00:07:58.675']"
bn2U_5p7vaY,"['0:00:35.160', '00:01:03.159']"
XAHwnnnsp4g,"['0:12:38.766', '00:13:26.735']"
d3nNRQQxzuU,"['0:02:33.800', '00:02:47.800']"
UDz7bT8BMqQ,"['0:00:59.200', '00:01:11.799']"
UqJqo6N_mow,"['0:00:35.085', '00:01:23.085']"
aERwV9MPkvA,"['0:03:03.183', '00:03:15.522']"
YJvYOYODlIE,"['0:00:48.600', '00:01:05.240']"
dYSE0fm3Sxg,"['0:00:55.166', '00:01:27.165']"
Yr0sI3i7I4M,"['0:00:05.972', '00:00:53.972']"
XAR5uFlSJNU,"['0:00:21.955', '00:00:35.954']"
WZCxPLEqjmI,"['0:01:23.880', '00:01:33.879']"
Xnb7OMkXHpQ,"['0:00:48.480', '00:00:58.479']"
ZUpjMYCIUoE,"['0:05:33.833', '00:05:49.832']"
_4G3qLPFjN0,"['0:00:06.000', '00:00:53.969']"
W-3WPaXeTCQ,"['0:03:56.340', '00:04:36.340']"
cZDOamqIzgs,"['0:00:40.673', '00:01:28.673']"
aF6BQHW_MwA,"['0:01:09.444', '00:01:19.924']"
aghN6-VdnZY,"['0:03:06.800', '00:03:16.800']"
dYWkifk8PSI,"['0:01:10.637', '00:01:31.227']"
YKKUXIjTQxE,"['0:00:04.571', '00:00:42.570']"
bI4LtaOzvJg,"['0:04:52.325', '00:05:26.735']"
bnttbs_uwGM,"['0:06:01.500', '00:06:25.500']"
XoKfjwBRrmo,"['0:02:24.110', '00:03:05.180']"
_eyKPDsOyR8,"['0:02:05.840', '00:02:53.800']"
WZbcqX_CfDs,"['0:00:29.362', '00:00:45.361']"
VPlOE4J6wbE,"['0:03:46.966', '00:04:16.966']"
aFf90iYFrI4,"['0:04:02.175', '00:04:49.865']"
d4MXYGuhu_8,"['0:07:26.291', '00:07:52.290']"
bIO-Ept_l-Y,"['0:01:14.240', '00:01:39.109']"
XAUgDGZ_vyM,"['0:00:27.566', '00:00:47.536']"
XoQiQOpK9mU,"['0:00:30.330', '00:00:54.329']"
_4Ii0_dswZU,"['0:00:29.320', '00:01:19.359']"
UF3SAqI8Lbg,"['0:07:27.822', '00:07:58.992']"
bIawKCUQJEU,"['0:02:00.578', '00:02:50.617']"
VPq4Qd7Nook,"['0:06:36.863', '00:06:53.312']"
